,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,10.0,0,0.5,150,0.002321268999999404,150
1,10.0,1,0.5,150,0.017742934000001043,150
2,10.0,2,0.5,150,0.028549257999999966,150
3,12.0,3,0.5,150,0.03954465800000051,150
4,12.0,4,0.5,150,0.05048219600000081,150
5,13.0,5,0.5,150,0.06145346299999943,150
6,13.0,6,0.5,150,0.07251440199999948,150
7,15.0,7,0.5,150,0.08359431200000067,150
8,15.0,8,0.5,150,0.09482191100000037,150
9,16.0,9,0.5,150,0.10771314399999987,150
10,16.0,10,0.5,150,0.12202432499999993,150
11,17.0,11,0.5,150,0.1407604160000009,150
12,17.0,12,0.5,150,0.15254812400000084,150
13,113.0,13,0.5,150,0.16392052700000015,150
14,115.0,14,0.5,150,0.17519004899999935,150
15,115.0,15,0.5,150,0.18654153499999993,150
16,115.0,16,0.5,150,0.19804292300000093,150
17,115.0,17,0.5,150,0.20961225000000105,150
18,115.0,18,0.5,150,0.2213029199999994,150
19,116.0,19,0.5,150,0.23307137099999942,150
20,118.0,20,0.5,150,0.24490707200000017,150
21,118.0,21,0.5,150,0.26390033400000057,150
22,118.0,22,0.5,150,0.27582553600000104,150
23,118.0,23,0.5,150,0.28797172300000007,150
24,118.0,24,0.5,150,0.2998335910000005,150
25,118.0,25,0.5,150,0.3117498449999996,150
26,118.0,26,0.5,150,0.32345340300000025,150
27,118.0,27,0.5,150,0.3367523299999995,150
28,118.0,28,0.5,150,0.3523050869999995,150
29,118.0,29,0.5,150,0.36477354500000025,150
30,118.0,30,0.5,150,0.37718581900000103,150
